strain	submitting_lab	originating_lab
A/Canterbury/442/2003	other_database_import	
A/Canterbury/444/2003	other_database_import	
A/Canterbury/410/2003	other_database_import	
A/Canterbury/409/2003	other_database_import	
A/WesternAustralia/46/2003	other_database_import	
A/Australia/NHRC0010/2003	other_database_import	
A/Australia/NHRC0006/2003	other_database_import	
A/Canterbury/395/2003	other_database_import	
A/Wellington/4/2003	other_database_import	
A/Queensland/32/2003	other_database_import	
A/Canterbury/405/2003	other_database_import	
A/Malaysia/29997/2004	other_database_import	
A/HongKong/HKU3/2004	other_database_import	
A/HongKong/HKU12/2004	other_database_import	
A/Malaysia/25890/2003	other_database_import	
A/Malaysia/25804/2003	other_database_import	
A/Malaysia/25957/2003	other_database_import	
A/Malaysia/26003/2003	other_database_import	
A/Malaysia/25849/2003	other_database_import	
A/NewYork/61A/2003	other_database_import	
A/NewYork/70/2004	other_database_import	
A/NewYork/6/2004	other_database_import	
A/SouthCarolina/NHRC0002/2003	other_database_import	
A/NewYork/19/2003	other_database_import	
A/NewYork/64/2003	other_database_import	
A/California/NHRC0001/2003	other_database_import	
A/Texas/NHRC0001/2003	other_database_import	
A/Illinois/NHRC0001/2004	other_database_import	
A/NewYork/54/2003	other_database_import	
A/NewYork/11/2003	other_database_import	
A/Missouri/NHRC0002/2004	other_database_import	
A/NewYork/31/2004	other_database_import	
A/Netherlands/590/2003	erasmus_medical_center	erasmus_medical_center
A/NewYork/58/2003	other_database_import	
A/Mexico/InDRE2662/2003-egg	other_database_import	
A/NewYork/29/2003	other_database_import	
A/NewYork/14/2003	other_database_import	
A/NewYork/21/2003	other_database_import	
A/Scotland/52/2003	other_database_import	
A/England/470/2003	other_database_import	
A/NewYork/48/2003	other_database_import	
A/England/492/2003	other_database_import	
A/England/789/2003	other_database_import	
A/England/788/2003	other_database_import	
A/England/532/2003	other_database_import	
A/England/493/2003	other_database_import	
A/Hamburg/1/2004	other_database_import	
A/England/446/2003	other_database_import	
A/Denmark/15-02/2004	other_database_import	
A/England/593/2003	other_database_import	
A/England/568/2003	other_database_import	
A/England/491/2003	other_database_import	
A/Nagasaki/93/1998	other_database_import	
A/NewYork/289/1998	other_database_import	
A/NewYork/448/1998	other_database_import	
A/Malaysia/10717/1996	other_database_import	
A/Malaysia/12990/1997	other_database_import	
A/Malaysia/10879/1996	other_database_import	
A/Malaysia/10675/1996	other_database_import	
A/Malaysia/10969/1996	other_database_import	
A/Malaysia/10970/1996	other_database_import	
A/Malaysia/17332/1998	other_database_import	
A/Netherlands/427/1998	other_database_import	
A/Malaysia/10807/1996	other_database_import	
A/Berlin/90/1998	other_database_import	
A/Malaysia/17392/1998	other_database_import	
A/Malaysia/17230/1998	other_database_import	
A/NewYork/247/1998	other_database_import	
A/NewSouthWales/5/1999	other_database_import	
A/Netherlands/462/1998	other_database_import	
A/Malaysia/10759/1999	other_database_import	
A/NewSouthWales/15/1999	other_database_import	
A/NewSouthWales/19/1999	other_database_import	
A/Malaysia/12942/1997	other_database_import	
A/Malaysia/12904/1997	other_database_import	
A/Malaysia/13002/1997	other_database_import	
A/Waikato/9/2000	other_database_import	
A/Malaysia/17998/1998	other_database_import	
A/Malaysia/18128/1998	other_database_import	
A/Malaysia/18121/1998	other_database_import	
A/Netherlands/124/2001	other_database_import	
A/Waikato/5/2001	other_database_import	
A/Canterbury/146/2001	other_database_import	
A/Canterbury/7/2001	other_database_import	
A/Canterbury/50/2001	other_database_import	
A/Canterbury/140/2001	other_database_import	
A/Canterbury/149/2001	other_database_import	
A/California/32/1999-egg	other_database_import	
A/NewYork/440/2000	other_database_import	
A/NewYork/161/1999	other_database_import	
A/NewYork/160/2000	other_database_import	
A/NewYork/256/1998	other_database_import	
A/NewYork/330/1998	other_database_import	
A/NewYork/329/1999	other_database_import	
A/NewYork/340/1999	other_database_import	
A/NewYork/249/1998	other_database_import	
A/NewYork/317/1999	other_database_import	
A/NewYork/347/1999	other_database_import	
A/NewYork/457/1999	other_database_import	
A/NewYork/266/1999	other_database_import	
A/NewYork/248/1999	other_database_import	
A/NewYork/290/1999	other_database_import	
A/NewYork/279/1999	other_database_import	
A/NewYork/264/1999	other_database_import	
A/NewYork/224/1998	other_database_import	
A/NewYork/459/1999	other_database_import	
A/Berlin/177/1999	other_database_import	
A/NewSouthWales/20/1999	other_database_import	
A/NewSouthWales/21/1999	other_database_import	
A/NewYork/435/2000	other_database_import	
A/Berlin/185/1999	other_database_import	
A/Netherlands/301/1999	erasmus_medical_center	erasmus_medical_center
A/SouthCarolina/NHRC0001/1999	other_database_import	
A/NewYork/158/2000	other_database_import	
A/NewYork/187/2000	other_database_import	
A/NewYork/168/2000	other_database_import	
A/Netherlands/3/2000	other_database_import	
A/NewYork/156/2000	other_database_import	
A/NewYork/182/2000	other_database_import	
A/Saarland/10/2000	other_database_import	
A/NewYork/429/2000	other_database_import	
A/Auckland/583/2000	other_database_import	
A/NewYork/178/2000	other_database_import	
A/NewYork/431/2000	other_database_import	
A/SouthAustralia/71/2000	other_database_import	
A/Waikato/8/2000	other_database_import	
A/NewYork/175/2000	other_database_import	
A/Dunedin/1/2000	other_database_import	
A/Thuringen/169/2000	other_database_import	
A/NewYork/438/2000	other_database_import	
A/NewYork/163/1999	other_database_import	
A/NewYork/424/1999	other_database_import	
A/Sachsen-Anhalt/19/1999	other_database_import	
A/NewYork/183/1999	other_database_import	
A/Denmark/205/2000	other_database_import	
A/NewYork/142/2000	other_database_import	
A/Missouri/NHRC0001/2000	other_database_import	
A/NewYork/432/2000	other_database_import	
A/Sachsen-Anhalt/6/2000	other_database_import	
A/NewYork/173/2000	other_database_import	
A/NewYork/434/2000	other_database_import	
A/NewYork/427/1999	other_database_import	
A/Niedersachsen/56/2000	other_database_import	
A/Illinois/NHRC0001/1999	other_database_import	
A/Denmark/35/2000	other_database_import	
A/NewYork/433/2000	other_database_import	
A/Canterbury/179/1999	other_database_import	
A/NewYork/430/2000	other_database_import	
A/UlanUde/1/2000-egg	other_database_import	centers_for_disease_control_and_prevention
A/Taiwan/317/1998	other_database_import	
A/Malaysia/12766/1997	other_database_import	
A/Malaysia/12550/1997	other_database_import	
A/Malaysia/12974/1997	other_database_import	
A/NewSouthWales/4/1999	other_database_import	
A/Taiwan/365/1999	other_database_import	
A/Moscow/10/1999	other_database_import	
A/Moscow/10/1999-egg	other_database_import	
A/Berlin/199/1999	other_database_import	
A/Townsville/2/1999	who_collaborating_centre_for_reference_and_research_on_influenza	queensland_health_forensic_and_scientific_services_
A/NewSouthWales/6/1999	other_database_import	
A/NewSouthWales/17/1999	other_database_import	
A/NewSouthWales/8/1999	other_database_import	
A/NewSouthWales/7/1999	other_database_import	
A/NewSouthWales/22/1999	other_database_import	
A/NewSouthWales/3/1999	other_database_import	
A/Malaysia/13246/1997	other_database_import	
A/Malaysia/14590/1997	other_database_import	
A/Malaysia/12106/1997	other_database_import	
A/Malaysia/12132/1997	other_database_import	
A/Malaysia/13094/1997	other_database_import	
A/Malaysia/13381/1997	other_database_import	
A/Malaysia/13329/1997	other_database_import	
A/Malaysia/13328/1997	other_database_import	
A/Taiwan/287/1998	other_database_import	
A/Taiwan/511/1999	other_database_import	
A/Taiwan/429/1999	other_database_import	
A/Taiwan/160/2001	other_database_import	
A/Hanoi/1766/2001	other_database_import	
A/Taiwan/263/2000	other_database_import	
A/Taiwan/872/2002	other_database_import	
A/HongKong/1550/2002-egg	who_collaborating_centre_for_reference_and_research_on_influenza	centers_for_disease_control_and_prevention
A/Philippines/472/2002-egg	who_collaborating_centre_for_reference_and_research_on_influenza	research_institute_for_tropical_medicine,_virology_department
A/Hanoi/HN695/2003	other_database_import	
A/Hanoi/BM766/2003	other_database_import	
A/Hanoi/ARI189/2003	other_database_import	
A/Hanoi/BM767/2003	other_database_import	
A/Hanoi/BM769/2004	other_database_import	
A/Hanoi/662/2004	other_database_import	
A/Fujian/411/2002-egg	erasmus_medical_center	erasmus_medical_center
A/Fujian/411/2002	erasmus_medical_center	erasmus_medical_center
A/Malaysia/23606/2002	other_database_import	
A/Taiwan/3/2003	other_database_import	center_for_disease_control
A/Taiwan/229/2003	other_database_import	
A/Yucatan/844/2003	other_database_import	
A/Fujian/445/2003-egg	other_database_import	
A/Taiwan/143/2003	other_database_import	
A/Taiwan/115/2003	other_database_import	
A/Taiwan/144/2003	other_database_import	
A/Taiwan/99/2003	other_database_import	
A/Taiwan/3286/2003	other_database_import	
A/Taiwan/9/2004-egg	other_database_import	
A/HongKong/HKU11/2004	other_database_import	
A/Wyoming/3/2003-egg	who_collaborating_centre_for_reference_and_research_on_influenza	iowa_state_hygienic_laboratory
A/Mexico/InDRE940/2003-egg	other_database_import	
A/Taiwan/59/2003	other_database_import	
A/NewYork/196/2003	other_database_import	
A/Singapore/NHRC0011/2003	other_database_import	
A/Singapore/NHRC0010/2003	other_database_import	
A/Singapore/NHRC0007/2003	other_database_import	
A/Taiwan/63/2003	other_database_import	
A/Taiwan/22/2003	other_database_import	
A/Wyoming/3/2003	other_database_import	iowa_state_hygienic_laboratory
A/Mexico/InDRE835/2003-egg	other_database_import	
A/Taiwan/2/2003	other_database_import	
A/Taiwan/58/2003	other_database_import	
A/Taiwan/24/2003	other_database_import	
A/Mexico/InDRE756/2003-egg	other_database_import	
A/HongKong/HKU29/2004	other_database_import	
A/Taiwan/1060/2004	other_database_import	
A/HongKong/HKU86/2004	other_database_import	
A/Taiwan/300/2004	other_database_import	
A/HongKong/HKU96/2005	other_database_import	
A/HongKong/HKU37/2004	other_database_import	
A/Taiwan/20/2005	other_database_import	
A/Taiwan/180/2005	other_database_import	
A/Morioka/38/2005	other_database_import	
A/Morioka/35/2005	other_database_import	
A/HongKong/HKU92/2004	other_database_import	
A/HongKong/HKU33/2004	other_database_import	
A/HongKong/HKU23/2004	other_database_import	
A/Mexico/InDRE2601/2003-egg	other_database_import	
A/Malaysia/33561/2006	other_database_import	
A/Malaysia/31944/2005	other_database_import	
A/HongKong/HKU61/2005	other_database_import	
A/HongKong/HKU56/2005	other_database_import	
A/Colorado/UR06-0023/2007	other_database_import	
A/California/NHRC0005/2005	other_database_import	
A/NewYork/1031/2006	other_database_import	
A/California/NHRC0004/2005	other_database_import	
A/NewYork/5/2006	other_database_import	
A/NewYork/1035/2006	other_database_import	
A/NewYork/1020/2006	other_database_import	
A/NewYork/1013/2006	other_database_import	
A/Mexico/InDRE29/2006-egg	other_database_import	
A/NewYork/1005/2006	other_database_import	
A/Mexico/InDRE2112/2005-egg	other_database_import	
A/California/NHRC0001/2005	other_database_import	
A/Mexico/InDRE2227/2005-egg	other_database_import	
A/Mexico/InDRE2246/2005-egg	other_database_import	
A/Mexico/InDRE2160/2005-egg	other_database_import	
A/Taiwan/86/2006	other_database_import	
A/Taiwan/15/2006	other_database_import	
A/Taiwan/41/2006	other_database_import	
A/Taiwan/211/2006	other_database_import	
A/Taiwan/1/2006	other_database_import	
A/Taiwan/133/2006	other_database_import	
A/Taiwan/601/2005	other_database_import	
A/Hiroshima/52/2005	other_database_import	national_institute_of_infectious_diseases_(niid)
A/TayNguyen/TN367/2005	other_database_import	
A/TayNguyen/TN348/2005	other_database_import	
A/TayNguyen/TN332/2005	other_database_import	
A/Morioka/18/2006	other_database_import	
A/Sendai-H/41/2006	other_database_import	
A/Malaysia/34015/2006	other_database_import	
A/Taiwan/70002/2007-egg	other_database_import	
A/NewYork/1102/2007	other_database_import	
A/Taiwan/301/2007	other_database_import	
A/Taiwan/216/2007	other_database_import	
A/Taiwan/214/2007	other_database_import	
A/Taiwan/215/2007	other_database_import	
A/Taiwan/132/2007	other_database_import	
A/Taiwan/7/2007	other_database_import	
A/Tokyo/Ut-Sk-1/2007	other_database_import	
A/Taiwan/306/2007	other_database_import	
A/Taiwan/19/2007	other_database_import	
A/Taiwan/70307/2007-egg	other_database_import	
A/Taiwan/212/2007	other_database_import	
A/Hanoi/BM38/2007-egg	other_database_import	
A/Taiwan/70113/2007-egg	other_database_import	
A/Taiwan/790/2006	other_database_import	
A/Taiwan/18/2007	other_database_import	
A/Taiwan/1/2007	other_database_import	
A/Taiwan/33/2007	other_database_import	
A/Sendai-H/115/2007	other_database_import	
A/Victoria/208/2007	who_collaborating_centre_for_reference_and_research_on_influenza	victorian_infectious_diseases_reference_laboratory_
A/Taiwan/1452/2007-egg	other_database_import	
A/Brisbane/4/2007-egg	who_collaborating_centre_for_reference_and_research_on_influenza	queensland_health_scientific_services
A/Sendai-H/F093/2007	other_database_import	
A/Taiwan/2/2007	other_database_import	
A/Taiwan/302/2007	other_database_import	
A/Taiwan/5/2007	other_database_import	
A/Malaysia/31998/2005	other_database_import	
A/Canterbury/29/2005	other_database_import	
A/Denmark/10/2006	other_database_import	
A/NewYork/6/2006	other_database_import	
A/HongKong/HKU69/2005	other_database_import	
A/Taiwan/259/2005	other_database_import	
A/TayNguyen/TN405/2005	other_database_import	
A/Malaysia/32171/2005	other_database_import	
A/TayNguyen/HCM52/2006	other_database_import	
A/HongKong/HKU101/2005	other_database_import	
A/TayNguyen/TN335/2005	other_database_import	
A/Canterbury/258/2005	other_database_import	
A/Taiwan/384/2005	other_database_import	
A/HongKong/HKU63/2005	other_database_import	
A/HongKong/HKU79/2005	other_database_import	
A/Malaysia/33827/2006	other_database_import	
A/NewYork/1017/2006	other_database_import	
A/Malaysia/33386/2005	other_database_import	
A/Malaysia/33464/2006	other_database_import	
A/Taiwan/188/2005	other_database_import	
A/Malaysia/32133/2005	other_database_import	
A/HongKong/HKU74/2005	other_database_import	
A/Taiwan/239/2005	other_database_import	
A/HongKong/HKU105/2005	other_database_import	
A/Thailand/CU46/2006	other_database_import	
A/Thailand/CU23/2006	other_database_import	
A/Taiwan/729/2006	other_database_import	
A/Taiwan/645/2006	other_database_import	
A/Guangdong/9/2005	other_database_import	
A/HongKong/HKU98/2005	other_database_import	
A/Morioka/17/2006	other_database_import	
A/HongKong/HKU66/2005	other_database_import	
A/Denmark/112/2006	other_database_import	
A/NewYork/1009/2006	other_database_import	
A/NewYork/923/2006	other_database_import	
A/Georgia/NHRC0001/2006	other_database_import	
A/Taiwan/85/2006	other_database_import	
A/Hanoi/Q372/2005	other_database_import	
A/TayNguyen/TN410/2005	other_database_import	
A/TayNguyen/TN346/2005	other_database_import	
A/TayNguyen/TN343/2005	other_database_import	
A/Canterbury/234/2005	other_database_import	
A/Morioka/22/2006	other_database_import	
A/Morioka/29/2006	other_database_import	
A/TayNguyen/TN406/2005	other_database_import	
A/TayNguyen/TN368/2005	other_database_import	
A/TayNguyen/TN363/2005	other_database_import	
A/TayNguyen/TN360/2005	other_database_import	
A/RheinlandPfalz/17/2004	other_database_import	
A/Hyogo/36/2004	other_database_import	
A/TayNguyen/TN92/2003	other_database_import	
A/Hanoi/HN3094/2004	other_database_import	
A/Hanoi/HN30109/2004	other_database_import	
A/TayNguyen/TN171/2003	other_database_import	
A/TayNguyen/TN49/2004	other_database_import	
A/Hanoi/HN30108/2004	other_database_import	
A/TayNguyen/TN46/2004	other_database_import	
A/TayNguyen/TN186/2003	other_database_import	
A/Malaysia/1/2004	who_collaborating_centre_for_reference_and_research_on_influenza	institut_penyelidikan_perubatan
A/Malaysia/26822/2004	other_database_import	
A/Denmark/1-2/2004	other_database_import	
A/HongKong/HKU15/2004	other_database_import	
A/HongKong/HKU9/2004	other_database_import	
A/Hanoi/HN30240/2004	other_database_import	
A/BadenWurttemberg/97/2004	other_database_import	
A/Singapore/NHRC0009/2003	other_database_import	
A/Singapore/NHRC0006/2003	other_database_import	
A/Singapore/NHRC0003/2003	other_database_import	
A/HongKong/HKU24/2004	other_database_import	
A/Taiwan/351/2004	other_database_import	
A/Hanoi/HN30135/2004	other_database_import	
A/Malaysia/26430/2003	other_database_import	
A/BacGiang/BG003/2004	other_database_import	
A/Hanoi/HN30137/2004	other_database_import	
A/Hanoi/ISBM16/2005	other_database_import	
A/Wellington/1/2004-egg	erasmus_medical_center	erasmus_medical_center
A/Wellington/1/2004	erasmus_medical_center	erasmus_medical_center
A/Malaysia/26989/2004	other_database_import	
A/Denmark/84/2005	other_database_import	
A/Denmark/68/2005	other_database_import	
A/Canterbury/104/2005	other_database_import	
A/NewYork/462/2005	other_database_import	
A/NewYork/218/2004	other_database_import	
A/NewYork/500/2004	other_database_import	
A/Thuringen/27/2004	other_database_import	
A/Niedersachsen/29/2005	other_database_import	
A/NewYork/467/2004	other_database_import	
A/Wellington/44/2004	other_database_import	
A/Canterbury/104/2004	other_database_import	
