strain	originating_lab	submitting_lab
A/HongKong/CUHK20992/1997		other_database_import
A/HongKong/CUHK12563/1997		other_database_import
A/HongKong/CUHK4529/1997		other_database_import
A/Perth/201H/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201A/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201G/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201B/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201D/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201C/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201F/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201L/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201K/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201I/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/201M/1998	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Fukushima/140/1996		other_database_import
A/HongKong/42/1996		other_database_import
A/SouthAfrica/1147/1996-egg		other_database_import
A/Malaysia/12726/1997		other_database_import
A/Malaysia/13241/1997		other_database_import
A/Taiwan/1342/1997		other_database_import
A/NewYork/593/1996		other_database_import
A/Lyon/1781/1996		other_database_import
A/Nice/491/1997		other_database_import
A/Brisbane/8/1996	erasmus_medical_center	erasmus_medical_center
A/NewYork/558/1997		other_database_import
A/NewYork/588/1996		other_database_import
A/Malaysia/10360/1996		other_database_import
A/NewYork/596/1996		other_database_import
A/NewYork/559/1996		other_database_import
A/Shiga/25/1997		other_database_import
A/NewYork/571/1996		other_database_import
A/NewYork/570/1996		other_database_import
A/Malaysia/10370/1996		other_database_import
A/HongKong/357/1996		other_database_import
A/HongKong/CUHK41757/1997		other_database_import
A/HongKong/CUHK10100/1999		other_database_import
A/Malaysia/17276/1998		other_database_import
A/NewYork/546/1998		other_database_import
A/Taiwan/346/1998		other_database_import
A/HongKong/CUHK17464/1998		other_database_import
A/HongKong/CUHK17697/1998		other_database_import
A/HongKong/CUHK18194/1998		other_database_import
A/HongKong/CUHK17603/1998		other_database_import
A/HongKong/CUHK17707/1998		other_database_import
A/NewYork/332/1999		other_database_import
A/HongKong/CUHK41507/1997		other_database_import
A/Netherlands/300/1997		other_database_import
A/Malaysia/17392/1998		other_database_import
A/Malaysia/10759/1999		other_database_import
A/HongKong/CUHK10958/1998		other_database_import
A/Malaysia/17230/1998		other_database_import
A/Auckland/10/1997		other_database_import
A/HongKong/CUHK10216/1998		other_database_import
A/NewYork/545/1997		other_database_import
A/HongKong/CUHK10537/1998		other_database_import
A/Netherlands/462/1998		other_database_import
A/Berlin/90/1998		other_database_import
A/Taiwan/1338/1997		other_database_import
A/Sydney/5/1997-egg	erasmus_medical_center	erasmus_medical_center
A/HongKong/CUHK10756/1998		other_database_import
A/NewYork/339/1999		other_database_import
A/NewYork/289/1998		other_database_import
A/HongKong/CUHK18358/1998		other_database_import
A/HongKong/CUHK10276/1998		other_database_import
A/NewYork/522/1997		other_database_import
A/NewYork/529/1998		other_database_import
A/HongKong/CUHK50552/1998		other_database_import
A/Malaysia/10997/1996		other_database_import
A/Malaysia/10877/1996		other_database_import
A/HongKong/CUHK19579/1998		other_database_import
A/NewYork/315/1999		other_database_import
A/NewYork/501/1997		other_database_import
A/Malaysia/12550/1997		other_database_import
A/Malaysia/12766/1997		other_database_import
A/NewYork/550/1998		other_database_import
A/NewYork/538/1998		other_database_import
A/Malaysia/17332/1998		other_database_import
A/Netherlands/427/1998		other_database_import
A/NewYork/528/1998		other_database_import
A/NewYork/532/1998		other_database_import
A/NewYork/525/1998		other_database_import
A/NewYork/510/1998		other_database_import
A/NewYork/543/1998		other_database_import
A/NewYork/534/1998		other_database_import
A/NewYork/512/1998		other_database_import
A/NewYork/514/1998		other_database_import
A/NewYork/524/1997		other_database_import
A/NewYork/547/1997		other_database_import
A/NewYork/516/1997		other_database_import
A/NewYork/513/1997		other_database_import
A/NewYork/509/1997		other_database_import
A/NewYork/508/1997		other_database_import
A/NewYork/515/1997		other_database_import
A/NewYork/507/1997		other_database_import
A/NewYork/511/1997		other_database_import
A/NewYork/503/1997		other_database_import
A/NewYork/452/1999		other_database_import
A/Malaysia/10970/1996		other_database_import
A/Malaysia/10969/1996		other_database_import
A/Malaysia/10807/1996		other_database_import
A/Malaysia/10717/1996		other_database_import
A/NewYork/435/2000		other_database_import
A/NewYork/286/1999		other_database_import
A/Malaysia/12942/1997		other_database_import
A/Malaysia/12904/1997		other_database_import
A/Malaysia/13002/1997		other_database_import
A/Malaysia/12990/1997		other_database_import
A/Netherlands/3/2000		other_database_import
A/HongKong/CUHK33885/1999		other_database_import
A/HongKong/CUHK34193/1999		other_database_import
A/Malaysia/17998/1998		other_database_import
A/Malaysia/18121/1998		other_database_import
A/Malaysia/18128/1998		other_database_import
A/Taiwan/384/2001		other_database_import
A/HongKong/CUHK13172/2001		other_database_import
A/Netherlands/124/2001		other_database_import
A/Canterbury/6/2001		other_database_import
A/Canterbury/36/2001		other_database_import
A/Canterbury/149/2001		other_database_import
A/Canterbury/140/2001		other_database_import
A/NewSouthWales/15/1999		other_database_import
A/NewSouthWales/19/1999		other_database_import
A/Niedersachsen/56/2000		other_database_import
A/NewYork/154/2000		other_database_import
A/Illinois/NHRC0001/1999		other_database_import
A/Denmark/205/2000		other_database_import
A/HongKong/CUHK20200/2000		other_database_import
A/Sachsen-Anhalt/6/2000		other_database_import
A/Sachsen-Anhalt/19/1999		other_database_import
A/HongKong/CUHK22087/2000		other_database_import
A/Canterbury/179/1999		other_database_import
A/NewYork/180/2000		other_database_import
A/NewYork/165/2000		other_database_import
A/NewYork/422/1999		other_database_import
A/Thuringen/169/2000		other_database_import
A/UlanUde/1/2000-egg	centers_for_disease_control_and_prevention	other_database_import
A/NewYork/426/1999		other_database_import
A/HongKong/CUHK22163/2000		other_database_import
A/Dunedin/1/2000		other_database_import
A/Queensland/5/2000		other_database_import
A/HongKong/CUHK20169/2000		other_database_import
A/NewYork/439/2000		other_database_import
A/HongKong/CUHK20300/2000		other_database_import
A/NewYork/434/2000		other_database_import
A/NewYork/430/2000		other_database_import
A/HongKong/CUHK22078/2000		other_database_import
A/NewYork/438/2000		other_database_import
A/HongKong/CUHK21250/2000		other_database_import
A/Denmark/35/2000		other_database_import
A/NewYork/148/2000		other_database_import
A/Netherlands/301/1999	erasmus_medical_center	erasmus_medical_center
A/NewSouthWales/16/1999		other_database_import
A/NewYork/169/2000		other_database_import
A/NewYork/158/2000		other_database_import
A/California/32/1999-egg		other_database_import
A/NewSouthWales/20/1999		other_database_import
A/NewYork/327/1999		other_database_import
A/Berlin/177/1999		other_database_import
A/NewYork/176/2000		other_database_import
A/HongKong/CUHK21128/2000		other_database_import
A/Wyoming/3/2003	iowa_state_hygienic_laboratory	other_database_import
A/NewYork/436/2000		other_database_import
A/NewYork/431/2000		other_database_import
A/NewSouthWales/5/1999		other_database_import
A/NewYork/224/1998		other_database_import
A/Panama/2007/1999-egg	seasonal_h3n2	mp
A/NewYork/318/1999		other_database_import
A/NewYork/304/1998		other_database_import
A/NewYork/454/1999		other_database_import
A/NewYork/330/1998		other_database_import
A/NewYork/321/1999		other_database_import
A/Berlin/185/1999		other_database_import
A/NewSouthWales/21/1999		other_database_import
A/Panama/2007/1999	u.s._air_force_school_of_aerospace_medicine	other_database_import
A/Saarland/10/2000		other_database_import
A/NewYork/253/1999		other_database_import
A/Waikato/7/2000		other_database_import
A/NewYork/440/2000		other_database_import
A/NewYork/184/1999		other_database_import
A/NewYork/174/2000		other_database_import
A/Queensland/2/2000		other_database_import
A/Memphis/59/1999		other_database_import
A/NewYork/177/1999		other_database_import
A/SouthAustralia/16/2000		other_database_import
A/Fujian/140/2000-egg	centers_for_disease_control_and_prevention	who_collaborating_centre_for_reference_and_research_on_influenza
A/WesternAustralia/4/2000		other_database_import
A/SouthAustralia/73/2000		other_database_import
A/NewSouthWales/34/2000		other_database_import
A/HongKong/CUHK21891/2001		other_database_import
A/HongKong/CUHK21675/2001		other_database_import
A/Netherlands/126/2001		other_database_import
A/HongKong/CUHK22644/2001		other_database_import
A/Canterbury/44/2001		other_database_import
A/Canterbury/10/2001		other_database_import
A/Waikato/1/2001	institute_of_environmental_science_and_research_(esr)	other_database_import
A/Waikato/4/2000		other_database_import
A/NewSouthWales/27/2000		other_database_import
A/NewSouthWales/28/2000		other_database_import
A/Auckland/593/2000		other_database_import
A/WesternAustralia/12/2000		other_database_import
A/WesternAustralia/1/2000		other_database_import
A/Canterbury/96/2000		other_database_import
A/Netherlands/118/2001	erasmus_medical_center	erasmus_medical_center
A/Malaysia/10879/1996		other_database_import
A/Malaysia/10675/1996		other_database_import
A/NewSouthWales/6/1999		other_database_import
A/NewSouthWales/17/1999		other_database_import
A/NewSouthWales/22/1999		other_database_import
A/Victoria/338/1999	royal_chidrens_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/NewSouthWales/8/1999		other_database_import
A/NewSouthWales/3/1999		other_database_import
A/Townsville/2/1999	queensland_health_forensic_and_scientific_services_	who_collaborating_centre_for_reference_and_research_on_influenza
A/Victoria/559/1999	monash_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/BadenWurttemberg/84/2003		other_database_import
A/England/567/2003		other_database_import
A/Darwin/17/2001	influenza_surveillance_centre_for_disease_control	who_collaborating_centre_for_reference_and_research_on_influenza
A/Chile/6416/2001	centers_for_disease_control_and_prevention	other_database_import
A/Netherlands/1/2002		other_database_import
A/NewYork/301/2001		other_database_import
A/Chile/6416/2001-egg	centers_for_disease_control_and_prevention	who_collaborating_centre_for_reference_and_research_on_influenza
A/Townsville/26/2001	queensland_health_forensic_and_scientific_services_	who_collaborating_centre_for_reference_and_research_on_influenza
A/Townsville/22/2001	queensland_health_forensic_and_scientific_services_	who_collaborating_centre_for_reference_and_research_on_influenza
A/NewYork/85/2001		other_database_import
A/Malaysia/22387/2002		other_database_import
A/Berlin/3/2002		other_database_import
A/HongKong/CUHK23111/2002		other_database_import
A/Waikato/105/2001		other_database_import
A/NewYork/117/2002		other_database_import
A/NewYork/80/2001		other_database_import
A/NewYork/401/2001		other_database_import
A/NewYork/122/2002		other_database_import
A/NewYork/126/2002		other_database_import
A/NewYork/402/2001		other_database_import
A/NewYork/409/2002		other_database_import
A/NewYork/93/2002		other_database_import
A/NewYork/118/2002		other_database_import
A/NewYork/116/2002		other_database_import
A/Queensland/20/2001		other_database_import
A/Wellington/9/2002		other_database_import
A/Waikato/21/2002		other_database_import
A/NewYork/84/2001		other_database_import
A/WesternAustralia/16/2001		other_database_import
A/Berlin/43/2002		other_database_import
A/Queensland/11/2001		other_database_import
A/Bayern/16/2002		other_database_import
A/NewYork/90/2002		other_database_import
A/NewYork/131/2001		other_database_import
A/NewYork/83/2001		other_database_import
A/NewYork/71/2001		other_database_import
A/NewYork/124/2001		other_database_import
A/NewYork/82/2001		other_database_import
A/NewYork/77/2001		other_database_import
A/NewYork/276/2002		other_database_import
A/NewYork/94/2001		other_database_import
A/NewYork/87/2002		other_database_import
A/NewYork/413/2002		other_database_import
A/NewYork/C4/2002		other_database_import
A/NewYork/127/2001		other_database_import
A/NewYork/81/2002		other_database_import
A/NewYork/273/2001		other_database_import
A/NewYork/419/2002		other_database_import
A/Auckland/607/2001		other_database_import
A/HongKong/CUHK13249/2002		other_database_import
A/HongKong/CUHK21957/2002		other_database_import
A/MecklenburgVorpommern/7/2002		other_database_import
A/Morioka/34/2002		other_database_import
A/Morioka/52/2002		other_database_import
A/Denmark/13/2002		other_database_import
A/Hessen/2/2002		other_database_import
A/Genoa/1/2002		other_database_import
A/Dunedin/18/2002		other_database_import
A/Waikato/2/2002		other_database_import
A/Darwin/1/2002	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Taiwan/299/2002		other_database_import
A/Taiwan/3565/2002		other_database_import
A/Denmark/8/2002		other_database_import
A/Bayern/8/2003		other_database_import
A/England/786/2003		other_database_import
A/England/909/2003		other_database_import
A/HongKong/CUHK6206/2002		other_database_import
A/Denmark/5/2002		other_database_import
A/NewYork/99/2002		other_database_import
A/Netherlands/120/2002		other_database_import
A/NewYork/74/2002		other_database_import
A/Finland/170/2003		other_database_import
A/Auckland/612/2002		other_database_import
A/Waikato/52/2002		other_database_import
A/Canterbury/75/2002		other_database_import
A/Canterbury/79/2002		other_database_import
A/Wellington/66/2002		other_database_import
A/Wellington/38/2002		other_database_import
A/Canterbury/41/2002		other_database_import
A/Canterbury/53/2002		other_database_import
A/Canterbury/49/2002		other_database_import
A/Canterbury/102/2002		other_database_import
A/Canterbury/10/2002		other_database_import
A/Denmark/22/2002		other_database_import
A/NewYork/45/2003		other_database_import
A/NewYork/5/2004		other_database_import
A/SouthCarolina/NHRC0001/2003		other_database_import
A/Townsville/29/2003	queensland_health_forensic_and_scientific_services_	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/25804/2003		other_database_import
A/Queensland/40/2003		other_database_import
A/HongKong/CUHK22510/2004		other_database_import
A/HongKong/HKU119/2004		other_database_import
A/Malaysia/29997/2004		other_database_import
A/Sachsen/4/2004		other_database_import
A/NewYork/42/2003		other_database_import
A/Queensland/41/2004		other_database_import
A/Queensland/47/2004		other_database_import
A/NewYork/43/2003		other_database_import
A/NewYork/66/2003		other_database_import
A/NewYork/270/2003		other_database_import
A/Canterbury/424/2003		other_database_import
A/Canterbury/390/2003		other_database_import
A/Malaysia/25890/2003		other_database_import
A/NewYork/11/2003		other_database_import
A/Waikato/122/2003		other_database_import
A/Australia/NHRC0010/2003		other_database_import
A/Waikato/3/2003	institute_of_environmental_science_&_research	other_database_import
A/Canterbury/384/2003		other_database_import
A/Canterbury/400/2003		other_database_import
A/Waikato/156/2003		other_database_import
A/Illinois/NHRC0001/2004		other_database_import
A/NewYork/64/2003		other_database_import
A/Waikato/154/2003		other_database_import
A/Denmark/15-02/2004		other_database_import
A/England/528/2003		other_database_import
A/England/788/2003		other_database_import
A/England/479/2003		other_database_import
A/England/446/2003		other_database_import
A/Hamburg/1/2004		other_database_import
A/England/445/2003		other_database_import
A/England/568/2003		other_database_import
A/England/532/2003		other_database_import
A/England/430/2003		other_database_import
A/WesternAustralia/43/2003		other_database_import
A/Canterbury/403/2003		other_database_import
A/Waikato/21/2003		other_database_import
A/Canterbury/398/2003		other_database_import
A/Okayama/23/2004	national_institute_of_infectious_diseases_(niid)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Waikato/133/2003		other_database_import
A/Georgia/NHRC0001/2004		other_database_import
A/Waikato/54/2003		other_database_import
A/NewYork/51/2003		other_database_import
A/Illinois/NHRC0001/2003		other_database_import
A/Netherlands/590/2003	erasmus_medical_center	erasmus_medical_center
A/HongKong/HKU2/2004		other_database_import
A/Mexico/InDRE2662/2003-egg		other_database_import
A/California/NHRC0006/2003		other_database_import
A/NewYork/24/2003		other_database_import
A/NewYork/16/2003		other_database_import
A/NewYork/21/2003		other_database_import
A/NewYork/46/2003		other_database_import
A/HongKong/CUHK31448/1999		other_database_import
A/HongKong/CUHK11163/1999		other_database_import
A/HongKong/CUHK10133/1999		other_database_import
A/HongKong/CUHK30423/1999		other_database_import
A/HongKong/CUHK10132/1999		other_database_import
A/HongKong/CUHK14627/1999		other_database_import
A/HongKong/CUHK12312/1999		other_database_import
A/HongKong/CUHK11241/1999		other_database_import
A/Taiwan/317/1998		other_database_import
A/Moscow/10/1999-egg		other_database_import
A/Moscow/10/1999		other_database_import
A/Malaysia/12974/1997		other_database_import
A/Malaysia/10816/1996		other_database_import
A/HongKong/1179/1999		other_database_import
A/HongKong/1144/1999		other_database_import
A/Singapore/2/1999	singapore_general_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Victoria/522/1999	monash_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Philippines/101/1999	research_institute_of_tropical_medicine	who_collaborating_centre_for_reference_and_research_on_influenza
A/Berlin/199/1999		other_database_import
A/Malaysia/12106/1997		other_database_import
A/Taiwan/429/1999		other_database_import
A/Taiwan/287/1998		other_database_import
A/Malaysia/13328/1997		other_database_import
A/Malaysia/13329/1997		other_database_import
A/Malaysia/14590/1997		other_database_import
A/Malaysia/13246/1997		other_database_import
A/Malaysia/12132/1997		other_database_import
A/Malaysia/13094/1997		other_database_import
A/HongKong/CUHK31490/1999		other_database_import
A/HongKong/CUHK12897/1999		other_database_import
A/Hanoi/1766/2001		other_database_import
A/Taiwan/55/2001		other_database_import
A/HongKong/CUHK33416/2001		other_database_import
A/HongKong/CUHK28501/2000		other_database_import
A/HongKong/CUHK22162/2000		other_database_import
A/HongKong/CUHK28044/2000		other_database_import
A/HongKong/CUHK28038/2000		other_database_import
A/HongKong/CUHK26846/2000		other_database_import
A/HongKong/CUHK27157/2000		other_database_import
A/HongKong/CUHK28040/2000		other_database_import
A/HongKong/CUHK27348/2000		other_database_import
A/HongKong/CUHK51490/2001		other_database_import
A/HongKong/CUHK33316/2001		other_database_import
A/HongKong/CUHK24985/2001		other_database_import
A/HongKong/CUHK24510/2001		other_database_import
A/HongKong/CUHK22888/2001		other_database_import
A/HongKong/CUHK5251/2002		other_database_import
A/Hanoi/1872/2002		other_database_import
A/HongKong/CUHK51431/2001		other_database_import
A/HongKong/CUHK33418/2001		other_database_import
A/HongKong/CUHK24749/2001		other_database_import
A/HongKong/1550/2002-egg	centers_for_disease_control_and_prevention	who_collaborating_centre_for_reference_and_research_on_influenza
A/HongKong/CUHK23113/2002		other_database_import
A/HongKong/CUHK5296/2002		other_database_import
A/HongKong/CUHK33079/2002		other_database_import
A/Moscow/343/2003		other_database_import
A/Hanoi/184/2002		other_database_import
A/Moscow/346/2003		other_database_import
A/Wuhan/396/2001		centers_for_disease_control_and_prevention
A/Hanoi/197/2002		other_database_import
A/Hanoi/209/2002		other_database_import
A/Hanoi/190/2002		other_database_import
A/Hanoi/235/2002		other_database_import
A/Hanoi/BM544/2004		other_database_import
A/California/NHRC0009/2005		other_database_import
A/Malaysia/26682/2004		other_database_import
A/TayNguyen/TN92/2003		other_database_import
A/TayNguyen/TN85/2003		other_database_import
A/Malaysia/1615/2004	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/1595/2004	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/HongKong/CUHK33894/2004		other_database_import
A/HongKong/CUHK74438/2003		other_database_import
A/California/7/2004-egg	centers_for_disease_control_and_prevention	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/2400/2004	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Taiwan/108/2005		other_database_import
A/Hanoi/311/2005		other_database_import
A/TayNguyen/TN171/2003		other_database_import
A/Hanoi/ND049/2004		other_database_import
A/Canterbury/305/2004		other_database_import
A/Waikato/73/2004	institute_of_environmental_science_and_research_(esr)	other_database_import
A/Canterbury/202/2004		other_database_import
A/Whanganui/417/2004		other_database_import
A/Omsk/32/2004		centers_for_disease_control_and_prevention
A/TayNguyen/TN152/2003		other_database_import
A/Babol/37/2005		other_database_import
A/WesternAustralia/63/2004		other_database_import
A/Hyogo/36/2004		other_database_import
A/Darwin/3/2004	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/NHRC0009/2003		other_database_import
A/Singapore/NHRC0004/2003		other_database_import
A/Singapore/NHRC0001/2003		other_database_import
A/BacGiang/BG003/2004		other_database_import
A/NewYork/379/2004		other_database_import
A/Denmark/1-2/2004		other_database_import
A/Waikato/21/2004		other_database_import
A/Hanoi/HN30147/2004		other_database_import
A/BadenWurttemberg/97/2004		other_database_import
A/Fukui/20/2004		other_database_import
A/NewYork/358/2004		other_database_import
A/Singapore/5/2005	singapore_general_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/SchleswigHolstein/12/2005		other_database_import
A/Hanoi/HN30240/2004		other_database_import
A/Canterbury/3/2005		other_database_import
A/Quebec/26-100605/2005		other_database_import
A/Quebec/26-281106/2006		other_database_import
A/Quebec/26-270106/2006		other_database_import
A/Quebec/26-031205/2005		other_database_import
A/Netherlands/93/2005	erasmus_medical_center	erasmus_medical_center
A/RheinlandPfalz/17/2004		other_database_import
A/Wellington/34/2004		other_database_import
A/Whanganui/69/2004		other_database_import
A/TayNguyen/TN403/2005		other_database_import
A/Malaysia/26468/2003		other_database_import
A/NewYork/244/2004		other_database_import
A/Canterbury/23/2004		other_database_import
A/Canterbury/208/2004		other_database_import
A/Malaysia/26571/2003		other_database_import
A/Wellington/1/2004	erasmus_medical_center	erasmus_medical_center
A/California/7/2004	centers_for_disease_control_and_prevention	other_database_import
A/RheinlandPfalz/1/2005		other_database_import
A/Malaysia/29890/2004		other_database_import
A/Hanoi/HN30135/2004		other_database_import
A/Malaysia/26430/2003		other_database_import
A/Hanoi/HN30138/2004		other_database_import
A/TayNguyen/TN49/2004		other_database_import
A/Malaysia/NHRC0003/2004		other_database_import
A/Niedersachsen/4/2005		other_database_import
A/Wellington/1/2004-egg	erasmus_medical_center	erasmus_medical_center
A/Georgia/NHRC0001/2005		other_database_import
A/Wellington/55/2004		other_database_import
A/Wellington/38/2004		other_database_import
A/BayofPlenty/279/2004		other_database_import
A/Indonesia/3004/2005	ministry_of_health,_nihrd	who_collaborating_centre_for_reference_and_research_on_influenza
A/HongKong/HKU44/2005		other_database_import
A/Thailand/257/2005	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/605/2005	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/29930/2004		other_database_import
A/Denmark/84/2005		other_database_import
A/Thailand/54/2005	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	who_collaborating_centre_for_reference_and_research_on_influenza
A/NewJersey/NHRC0001/2005		other_database_import
A/Australia/NHRC0001/2005		other_database_import
A/Australia/NHRC0005/2005		other_database_import
A/Malaysia/753/2005	institut_penyelidikan_perubatan	other_database_import
A/Philippines/609/2005	research_institute_of_tropical_medicine	who_collaborating_centre_for_reference_and_research_on_influenza
A/Sendai-H/401/2006		other_database_import
A/Sendai-H/132/2006		other_database_import
A/Sendai-H/F005/2006		other_database_import
A/Denmark/67/2005		other_database_import
A/SouthAustralia/18/2005		other_database_import
A/Auckland/617/2005		other_database_import
A/Australia/NHRC0012/2005		other_database_import
A/SouthAustralia/32/2005		other_database_import
A/Sydney/49/2005	clinical_virology_unit,_cdim	who_collaborating_centre_for_reference_and_research_on_influenza
A/Canterbury/212/2005		other_database_import
A/SouthAustralia/20/2005		other_database_import
A/Malaysia/320/2006	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/1665090/2006		other_database_import
A/Singapore/21/2007	singapore_general_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/359/2006	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Nairobi/2041/2006		other_database_import
A/Taiwan/57/2007		other_database_import
A/Brisbane/9/2006-egg	queensland_health_forensic_and_scientific_services_	other_database_import
A/Denmark/35/2006		other_database_import
A/Berlin/34/2006		other_database_import
A/SriLanka/10/2006	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/Brisbane/6/2007	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/363/2006	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/NewCaledonia/11/2006	institut_pasteur_new_caledonia	who_collaborating_centre_for_reference_and_research_on_influenza
A/Philippines/725/2007	research_institute_of_tropical_medicine	who_collaborating_centre_for_reference_and_research_on_influenza
A/Thailand/CU231/2006		other_database_import
A/HongKong/CUHK63957/2006		other_database_import
